title,author,pg_code,author_id,book_id
The Wild Irish Girl: A National Tale,"Morgan, Lady (Sydney)",54683,12338,3
The House by the Medlar-Tree,"Verga, Giovanni",54684,17828,1
Half-A-Dozen Housekeepers: A Story for Girls in Half-A-Dozen Chapters,"Wiggin, Kate Douglas Smith",54685,18652,36
Piping hot! (Pot-bouille) : $b a realistic novel,"Zola, Émile",54686,19321,35
The Ladies' Paradise: A Realistic Novel,"Zola, Émile",54687,19321,36
"In the Far East: A Narrative of Exploration and Adventure in Cochin-China, Cambodia, Laos, and Siam","Adams, W. H. Davenport (William Henry Davenport)",54692,126,6
"A Book for a Rainy Day; or, Recollections of the Events of the Years 1766-1833","Smith, John Thomas",54693,16088,1
The New England Country,"Johnson, Clifton",54695,9265,1
Happy England,"Huish, Marcus B. (Marcus Bourne)",54696,8747,1
Woodbarrow Farm: Play in Three Acts,"Jerome, Jerome K. (Jerome Klapka)",54698,9213,33
The Last of the De Mullins: A Play Without a Preface,"Hankin, St. John",54699,7598,1
Oblomov,"Goncharov, Ivan Aleksandrovich",54700,6900,1
Things to be Remembered in Daily Life: With Personal Experiences and Recollections,"Timbs, John",54703,17272,8
Marriage as a Trade,"Hamilton, Cicely",54704,7538,1
"The Galleon's Gold; or, Frank Reade, Jr.'s Deep Sea Search.","Senarens, Luis",54709,15582,8
Sweet and Twenty: A Comedy in One Act,"Dell, Floyd",54711,4696,2
Two Dramatizations from Vergil: I. Dido—the Phœnecian Queen; II. The Fall of Troy,Virgil,54717,17889,7
"India Impressions, With some notes of Ceylon during a winter tour, 1906-7.","Crane, Walter",54718,4063,19
Happy Ending: The Collected Lyrics of Louise Imogen Guiney,"Guiney, Louise Imogen",54719,7320,6
The Ladies' Paradise,"Zola, Émile",54726,19321,37
Bible Characters,"Moody, Dwight Lyman",54736,12245,13
"Out for Business; or, Robert Frost's Strange Career","Alger, Horatio, Jr.",54737,258,86
A Sailor in Spite of Himself,"Castlemon, Harry",54741,3055,27
Morriña (Homesickness),"Pardo Bazán, Emilia, condesa de",54742,13306,4
"The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England, Volume 1 (of 6): Mémoires d'outre-tombe, volume 1","Chateaubriand, François-René, vicomte de",54743,3224,1
"Tom, Dick and Harriet","Barbour, Ralph Henry",54747,962,28
Billy To-morrow's Chums,"Carr, Sarah Pratt",54749,2975,0
"The War in Syria, Volume 2 (of 2)","Napier, Charles",54751,12640,1
Catalogue of Practical and Scientific Books,Henry Carey Baird & Co.,54752,8063,1
The Boy Scouts of Woodcraft Camp,"Burgess, Thornton W. (Thornton Waldo)",54755,2578,39
Little Homespun,"Ogden, Ruth",54763,13064,5
In the Sixties,"Frederic, Harold",54764,6293,6
The Leopard's Spots: A Romance of the White Man's Burden—1865-1900,"Dixon, Thomas, Jr.",54765,4875,11
The Traitor: A Story of the Fall of the Invisible Empire,"Dixon, Thomas, Jr.",54766,4875,12
The Hard-Scrabble of Elm Island,"Kellogg, Elijah",54767,9561,6
A Prince of Swindlers,"Boothby, Guy",54771,1925,15
"The Turning of the Tide; Or, Radcliffe Rich and His Patients","Kellogg, Elijah",54772,9561,7
Excursions in Art and Letters,"Story, William Wetmore",54773,16678,1
Circus Life and Circus Celebrities,"Frost, Thomas",54775,6364,1
Cheap Jack Zita,"Baring-Gould, S. (Sabine)",54779,985,56
"Mary Gresley, and An Editor's Tales","Trollope, Anthony",54783,17428,74
"The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England, Volume 2 (of 6): Mémoires d'outre-tombe, volume 2","Chateaubriand, François-René, vicomte de",54788,3224,2
"Poetical Works of Robert Bridges, Volume 1","Bridges, Robert",54789,2202,3
"The Raisin Industry: A practical treatise on the raisin grapes, their history, culture and curing","Eisen, Gustavus A.",54790,5394,1
"St. Paul and Protestantism, with an Essay on Puritanism and the Church of England","Arnold, Matthew",54793,584,6
"The World's Illusion, Volume 1 (of 2): Eva","Wassermann, Jakob",54794,18204,1
The Poacher's Wife,"Phillpotts, Eden",54795,13725,14
A Christian Woman,"Pardo Bazán, Emilia, condesa de",54796,13306,5
Colonization and Christianity: A popular history of the treatment of the natives by the; Europeans in all their colonies,"Howitt, William",54800,8676,4
The Garden Without Walls,"Dawson, Coningsby",54801,4562,13
The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England. volume 3 (of 6): Mémoires d'outre-tombe volume 3,"Chateaubriand, François-René, vicomte de",54807,3224,3
The Presentation,"Stacpoole, H. De Vere (Henry De Vere)",54808,16375,9
"Warwick, Leamington & Kenilworth: A Sketch-Book","Austin, Robert",54809,706,1
"Luther, vol. 6 of 6","Grisar, Hartmann",54811,7259,5
A Key to Uncle Tom's Cabin: Presenting the original facts and documents upon which the story is founded. Together with corroborative statements verifying the truth of the work.,"Stowe, Harriet Beecher",54812,16687,27
Azalea at Sunset Gap,"Peattie, Elia Wilkinson",54813,13504,8
Miller's Mind training for children Book 1 (of 3): A practical training for successful living; Educational games that train the senses,"Miller, William Emer",54814,12065,0
"Yankee Boys in Japan; Or, The Young Merchants of Yokohama","Lewis, Henry Harrison",54815,10490,0
A Roadside Harp: A Book of Verses,"Guiney, Louise Imogen",54822,7320,7
"The Secret Doctrine, Vol. 1 of 4: The Synthesis of Science, Religion, and Philosophy","Blavatsky, H. P. (Helena Petrovna)",54824,1771,4
"Junior High School Literature, Book 1","Elson, William H. (William Harris)",54825,5477,2
The Mystery at Camp Lenape,"Saxon, Carl",54826,15322,2
The Graves of the Fallen,"Kipling, Rudyard",54830,9775,54
The New Optimism,"Stacpoole, H. De Vere (Henry De Vere)",54840,16375,10
Brownlows: A Novel,"Oliphant, Mrs. (Margaret)",54841,13098,60
"A Short Discourse Concerning Pestilential Contagion, and the Methods to Be Used to Prevent It","Mead, Richard",54843,11825,3
"Marie Grubbe, a Lady of the Seventeenth Century","Jacobsen, J. P. (Jens Peter)",54845,9081,1
"The Life of Captain Sir Richard F. Burton, volume 2 (of 2): By His Wife, Isabel Burton","Burton, Isabel, Lady",54846,2660,2
The Red House Mystery: The Piccadilly Novels,Duchess,54847,5111,16
"The Life of Robert, Lord Clive, Vol. 3 (of 3): Collected from the Family Papers Communicated by the Earl of Powis","Malcolm, John",54848,11181,5
The Yoke of the Thorah,"Harland, Henry",54854,7665,11
"The New Abelard: A Romance, Volume 1 (of 3)","Buchanan, Robert Williams",54855,2487,4
"The New Abelard: A Romance, Volume 2 (of 3)","Buchanan, Robert Williams",54856,2487,5
"The New Abelard: A Romance, Volume 3 (of 3)","Buchanan, Robert Williams",54857,2487,6
"Humphry Davy, Poet and Philosopher","Thorpe, T. E. (Thomas Edward)",54862,17222,0
Joseph and His Friend: A Story of Pennsylvania,"Taylor, Bayard",54863,16980,9
"Rank and Talent; A Novel, Vol. 3 (of 3)","Scargill, William Pitt",54864,15336,7
Madame Gilbert's Cannibal,"Copplestone, Bennet",54865,3867,2
French and English furniture: distinctive styles and periods described and illustrated,"Singleton, Esther",54866,15909,2
"Helon's Pilgrimage to Jerusalem, Volume 1 (of 2): A picture of Judaism, in the century which preceded the advent of our Savior.","Strauss, Friedrich",54867,16711,0
The Clue,"Wells, Carolyn",54869,18382,53
Philosophies,"Ross, Ronald, Sir",54870,14960,2
The Great Push: An Episode of the Great War,"MacGill, Patrick",54871,10962,5
The Life Story of an Otter,"Tregarthen, J. C. (John Coulson)",54872,17394,1
Lullaby-Land: Songs of Childhood,"Field, Eugene",54874,5844,15
"The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England, Volume 4 (of 6): Mémoires d'outre-tombe volume 4","Chateaubriand, François-René, vicomte de",54879,3224,4
A Rose in June,"Oliphant, Mrs. (Margaret)",54882,13098,61
Beaufort Chums,"Sabin, Edwin L. (Edwin Legrand)",54887,15143,6
"Observations of a Naturalist in the Pacific Between 1896 and 1899, Volume 2: Plant-Dispersal","Guppy, H. B. (Henry Brougham)",54889,7338,2
"Historical Record of the First, or the Royal Regiment of Dragoons: Containing an Account of Its Formation in the Reign of King Charles the Second, and of Its Subsequent Services to 1839","Cannon, Richard",54891,2900,11
Limbo,"Huxley, Aldous",54895,8894,5
My Adventure in the Flying Scotsman; A Romance of London and North-Western Railway Shares,"Phillpotts, Eden",54896,13725,15
"Indian Biography; Vol. 1 (of 2): Or, An Historical Account of Those Individuals Who Have Been Distinguished among the North American Natives as Orators, Warriors, Statesmen, and Other Remarkable Characters","Thatcher, B. B. (Benjamin Bussey)",54898,17084,1
The Return of the O'Mahony: A Novel,"Frederic, Harold",54900,6293,7
Kitty Alone: A Story of Three Fires (vol. 3 of 3),"Baring-Gould, S. (Sabine)",54901,985,57
"The Poems of Madison Cawein, Volume 2 (of 5): New world idylls and poems of love","Cawein, Madison Julius",54902,3092,16
London (Ancient and Modern) from the Sanitary and Medical Point of View,"Poore, George Vivian",54904,13927,1
"The White Sail, and Other Poems","Guiney, Louise Imogen",54907,7320,8
"Historical Record of the Thirteenth Regiment of Light Dragoons: Containing an Account of the Formation of the Regiment in 1715, and of Its Subsequent Services to 1842","Cannon, Richard",54908,2900,12
Harry's Island,"Barbour, Ralph Henry",54909,962,29
The Rising Tide,"Deland, Margaret Wade Campbell",54910,4684,10
His Glorious Appearing: An Exposition of Matthew Twenty-Four,"White, James",54914,18548,1
The Bears of Blue River,"Major, Charles",54915,11172,5
"The Romance of War; or, The Highlanders in Spain, Volume 1 (of 3)","Grant, James",54918,7050,5
"The Romance of War; or, The Highlanders in Spain, Volume 2 (of 3)","Grant, James",54919,7050,6
"The Romance of War; or, The Highlanders in Spain, Volume 3 (of 3)","Grant, James",54920,7050,7
"The Romance of War; or, The Highlanders in France and Belgium, A Sequel to the Highlanders in Spain","Grant, James",54921,7050,8
"In Wildest Africa, Vol. 1","Schillings, C. G. (Carl Georg)",54922,15365,0
"In Wildest Africa, Vol. 2","Schillings, C. G. (Carl Georg)",54923,15365,1
"The Friendly Daemon, or the Generous Apparition: Being a True Narrative of a Miraculous Cure, Newly Perform'd Upon That Famous Deaf and Dumb Gentleman, Dr. Duncan Campbel, by a Familiar Spirit That Appear'd to Him in a White Surplice, Like a Cathedral Singing Boy","Defoe, Daniel",54925,4669,45
Fairy Gold,"Reid, Christian",54926,14451,0
"History of Spanish Literature, vol. 1 (of 3)","Ticknor, George",54928,17251,0
Christopher Columbus: His Life and His Work,"Adams, Charles Kendall",54929,79,1
"Little Snap the Postboy; Or, Working for Uncle Sam","Browne, George Waldo",54930,2402,1
Mendel: A Story of Youth,"Cannan, Gilbert",54931,2895,4
Italian Backgrounds,"Wharton, Edith",54932,18481,34
"History of Greece, Volume 06 (of 12)","Grote, George",54936,7286,12
"The Athelings; or, the Three Gifts. Vol. 2/3","Oliphant, Mrs. (Margaret)",54937,13098,62
The Philosophy of the Practical: Economic and Ethic,"Croce, Benedetto",54938,4110,7
"Historical Record of the Fourteenth, or the King's, Regiment of Light Dragoons: Containing an Account of the Formation of the Regiment and of Its Subsequent Services","Cannon, Richard",54939,2900,13
"Monica: A Novel, Volume 1 (of 3)","Everett-Green, Evelyn",54940,5610,14
"Monica: A Novel, Volume 2 (of 3)","Everett-Green, Evelyn",54941,5610,15
"Monica: A Novel, Volume 3 (of 3)","Everett-Green, Evelyn",54942,5610,16
How to teach a foreign language,"Jespersen, Otto",54943,9223,1
"All Taut; or, Rigging the boat","Optic, Oliver",54945,13133,58
"The Martyrs' Idyl, and Shorter Poems","Guiney, Louise Imogen",54947,7320,9
The Minority of Henry the Third,"Norgate, Kate",54953,12895,0
Oscar in Africa,"Castlemon, Harry",54954,3055,28
The Pearl Fishers,"Stacpoole, H. De Vere (Henry De Vere)",54959,16375,11
Miss Beecher's Domestic Receipt Book: Designed as a Supplement to Her Treatise on Domestic Economy,"Beecher, Catharine Esther",54965,1288,4
Sound,"Tyndall, John",54969,17565,5
The S. P. Mystery,"Grove, Harriet Pyne",54971,7289,7
The Brighton Boys in Transatlantic Flight,"Driscoll, James R.",54973,5076,7
"Tour of the American Lakes, and Among the Indians of the North-West Territory, in 1830, Volume 1 (of 2): Disclosing the Character and Prospects of the Indian Race","Colton, Calvin",54974,3674,1
The Yellow Holly,"Hume, Fergus",54979,8772,19
The Country of Sir Walter Scott,"Olcott, Charles S. (Charles Sumner)",54980,13079,1
"A serious proposal to the Ladies, for the advancement of their true and greatest interest (In Two Parts)","Astell, Mary",54984,645,0
Poems,"Arnold, Matthew",54985,584,7
March Hares,"Frederic, Harold",54986,6293,8
Seth's Brother's Wife: A Study of Life in the Greater New York,"Frederic, Harold",54987,6293,9
Gloria Mundi,"Frederic, Harold",54988,6293,10
"The Young Emperor, William II of Germany: A Study in Character Development on a Throne","Frederic, Harold",54989,6293,11
The Brown Brethren,"MacGill, Patrick",54990,10962,6
Poems: With Introduction and Notes,"Pushkin, Aleksandr Sergeevich",54991,14162,5
The Beadle Collection of Dime Novels: Given to the New York Public Library By Dr. Frank P. O'Brien,New York Public Library,54993,12741,1
Squib and His Friends,"Everett-Green, Evelyn",54994,5610,17
Uncle Wiggily's Fortune,"Garis, Howard Roger",54995,6531,34
The Yale Cup,"Dudley, Albertus T. (Albertus True)",54996,5121,0
Mark Manning's Mission: The Story of a Shoe Factory Boy,"Alger, Horatio, Jr.",55000,258,87
In a Toy Shop: A Christmas Play for Small Children,"Preston, Effa E. (Effa Estelle)",55001,14048,5
NetWorld! What People Are Really Doing on the Internet and What It Means to You,"Rothman, David H.",55002,14981,1
"Amadis of Gaul, Vol. 4","Lobeira, Vasco de",55005,10638,2
The Sundial,"White, Fred M. (Fred Merrick)",55006,18539,8
"Charlestown Navy Yard: Boston National Historical Park, Massachusetts",United States. National Park Service,55010,17655,4
"The Poems of Madison Cawein, Volume 3 (of 5): Nature poems","Cawein, Madison Julius",55011,3092,17
Dred: A Tale of the Great Dismal Swamp,"Stowe, Harriet Beecher",55012,16687,28
"The Diary of Dr. John William Polidori, 1816, Relating to Byron, Shelley, etc.","Polidori, John William",55017,13890,1
"Historical Record of the Fifteenth, or, the Yorkshire East Riding, Regiment of Foot: Containing an Account of the Formation of the Regiment in 1685, and of Its Subsequent Services to 1848","Cannon, Richard",55019,2900,14
The Last Egyptian: A Romance of the Nile,"Baum, L. Frank (Lyman Frank)",55020,1178,71
Through Swamp and Glade: A Tale of the Seminole War,"Munroe, Kirk",55021,12532,14
The Brain of an Army: A Popular Account of the German General Staff,"Wilkinson, Spenser",55022,18709,2
"The Queen of Spades, and other stories","Pushkin, Aleksandr Sergeevich",55024,14162,6
Celtic Folklore: Welsh and Manx (Volume 1 of 2),"Rhys, John, Sir",55025,14535,0
"October, and Other Poems; with Occasional Verses on the War","Bridges, Robert",55031,2202,4
Poems of Progress,"Doten, Lizzie",55032,4975,1
Through Portugal,"Hume, Martin A. S. (Martin Andrew Sharp)",55034,8775,5
"Historical Record of the Sixteenth, or, the Bedfordshire Regiment of Foot: Containing an Account of the Formation of the Regiment in 1688, and of Its Subsequent Services to 1848","Cannon, Richard",55036,2900,15
"The Nursery ""Alice""","Carroll, Lewis",55040,2985,21
First Principles,"Spencer, Herbert",55046,16294,10
The Gallery of Portraits: with Memoirs. Volume 1 (of 7),"Malkin, Arthur Thomas",55047,11190,3
"The Poems of Madison Cawein, Volume 1 (of 5): Lyrics and old world idylls","Cawein, Madison Julius",55049,3092,18
Rock Blasting: A Practical Treatise on the Means Employed in Blasting Rocks for Industrial Purposes,"André, George G.",55051,472,0
Bramble Brae,"Bridges, Robert",55052,2202,5
"The Chautauquan, Vol. 05, February 1885",Chautauqua Literary and Scientific Circle,55053,3233,11
"Modern English biography, volume 1 (of 4), A-H","Boase, Frederic",55059,1831,0
"The Chautauquan, Vol. 05, March 1885",Chautauqua Literary and Scientific Circle,55060,3233,12
"The Chautauquan, Vol. 05, April 1885",Chautauqua Literary and Scientific Circle,55061,3233,13
The Inns of Court,"Headlam, Cecil",55062,7968,3
Yorkshire Dales and Fells,"Home, Gordon",55067,8488,17
"Notes on the Floridian Peninsula; Its Literary History, Indian Tribes and Antiquities","Brinton, Daniel G. (Daniel Garrison)",55068,2234,17
The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England. volume 5 (of 6): Mémoires d'outre-tombe volume 5,"Chateaubriand, François-René, vicomte de",55070,3224,5
The Cruise of the Sally D,"Otis, James",55074,13194,44
"The Writings of Thomas Jefferson, Vol. 6 (of 9): Being His Autobiography, Correspondence, Reports, Messages, Addresses, and Other Writings, Official and Private","Jefferson, Thomas",55075,9169,15
"Bahama Bill, Mate of the Wrecking Sloop Sea-Horse","Hains, T. Jenkins (Thornton Jenkins)",55076,7414,1
The Yellow Dove,"Gibbs, George",55077,6686,14
The Birthplace,"James, Henry",55078,9104,77
The Worst Boy in Town,"Habberton, John",55080,7376,11
